date_publication,contrat,intitule,description,secteur_activite,niveau_etudes,entreprise,description_entreprise,ville,date_modif
2024-01-11T23:40:46Z,CDI,Head of Data Engineering H/F,"Vous souhaitez rejoindre la fintech leader en crédit et en assurance, en forte croissance, innovante, dynamique et débordante de projets ? Ce qui suit va vous intéresser ! Contexte de ce recrutement  🚀 Nous sommes engagés dans le développement d’une  Customer Data Platform.  Cette plateforme de données est au cœur de la stratégie de croissance de l’entreprise va nous permettre de : -  Augmenter la Customer Lifetime Value  (CLTV) de nos clients, - D' intégrer dans tous nos produits  des composants IA innovants,  -  Réduire nos coûts d’acquisition , -  Faciliter le pilotage du business  à travers une optimisation de nos outils de BI. Vous vous épanouirez dans notre environnement en évolution rapide, où l'adaptabilité est essentielle. Au-delà de la résolution de défis techniques, nous souhaitons que vous contribuiez activement à la construction de la culture d'ingénierie de Meilleurtaux, à l'amélioration des pratiques et à la promotion d'un environnement collaboratif et innovant. Vos missions 📝 Créer et maintenir une infrastructure de données de pointe en permettant aux utilisateurs finaux d'accéder à de la donnée précise et de qualité ; Développer de nouveaux modèles de données et des pipelines. Ils ont auront pour objectif de prendre en charge une grande variété de cas d'utilisation (de l'analyse et du reporting à l'apprentissage automatique et à l'innovation de produits) ; Explorer en permanence de nouvelles technologies de données ; Tester les solutions les plus innovantes et prometteuses du marché en vue de pouvoir améliorer nos capacités en matière de données ; Recruter, encadrer et accompagner votre équipe de Data Engineers au quotidien ; Partager et défendre vos meilleures pratiques d'ingénierie de données au sein des principaux organes de décision de l'entreprise. Notre stack technique  🛠  Développement  : Python, React, java, Salesforce CI-CD  :  Git, Docker Infrastructure cloud  : GCP et Azure Bases de données  : Google BigQuery et Databricks BI  : Qliqsense Ce poste nécessite d'interagir avec de nombreuses équipes au sein de Meilleurtaux que ce soit sur le plan technique (équipes IT, Data Scientist et BI) et/ou fonctionnel (Product Managers). Ceci n’est qu’un avant-goût de la superbe aventure que vous vous apprêtez à rejoindre, le poste étant évidemment amené à évoluer en fonction de vous et vos propositions.","FinTech / InsurTech, Commercial Real Estate, Residential Real Estate",,Meilleurtaux,"Créé en 1999, le Groupe Meilleurtaux est devenu la marketplace de référence pour les crédits, assurances et placements au service des Français et de leur pouvoir d’achat.  Meilleurtaux offre une gamme de services complète pour les particuliers et les professionnels : financements (crédit immobilier, regroupement de crédits, crédit à la consommation, crédit professionnel), assurances (auto, moto, santé, habitation, et assurance emprunteur) et placements (assurance vie, SCPI, communauté, newsletters).  Pour leur proposer les meilleures solutions, le groupe Meilleurtaux guide ses clients et les met en relation de façon 100% digitale avec les établissements bancaires ou assureurs, en tenant compte du profil de chacun et de son projet. Au-delà de ces services accessibles sur l’application mobile et les sites www.meilleurtaux.com, meilleurplacement.com, le comparateur assurance et un large réseau de 360 agences, partout en France, vient compléter l’expertise et le conseil apportés aux clients.  Le groupe Meilleurtaux compte aujourd’hui plus de 2000 collaborateurs ce qui en fait l’une des premières «Fintechs» françaises. Les projets de développement et de croissance sont nombreux : le groupe a ainsi procédé à trois acquisitions majeures au cours des dernières années et lance quasiment chaque mois de nouveaux produits ou outils. Meilleurtaux est n°1 du classement WelcomeToTheJungle des entreprises de 250 à 2000 salariés qui recrutent",Paris,2024-01-14T23:37:39Z
2024-01-11T23:27:27Z,CDI,Architecte Data (H/F),"Dans le cadre du développement de la  Direction Technique , nous recherchons un  Architecte Data , qui renforcera la cellule architecture et collaborera avec les architectes solution et/ou cloud. La Direction technique a pour mission de répondre de manière transverse et cohérente aux problématiques d’architecture applicative et technique, en interne comme en externe auprès de clients et prospects, sur des solutions Data, Digitales et Marketing, tant en environnement Cloud (GCP et Azure principalement) que On Premise. En particulier, elle intervient dans les domaines du Big Data, de l’Analytics et de l’IA, du Cloud et des parcours digitaux.   Que fait un Architecte Data chez EPSILON France ? L’activité d’un Architecte Data chez EPSILON s’articule autour de 3 piliers fondamentaux : L’évolution d’EPSILON et le suivi de l’innovation, La croissance d’EPSILON, L’apport d’expertise à nos clients. Au titre de  l’évolution d’EPSILON  et le suivi de  l’innovation , l’Architecte Data a pour mission : D’accompagner des équipes sur les bonnes pratiques et les cadres standards des plateformes data dans les différentes étapes projet, De participer au développement de nos offres data en proposant des solutions de plateformes standardisées, innovantes, robustes et réplicables, De participer à ce titre à la veille technologique des solutions du marché constitutives de nos propres solutions de plateformes, D’accompagner les opérationnels en diffusant, en acculturant et aidant à l’appropriation des solutions d’architecture data. Au titre de la  croissance d’EPSILON , l’Architecte Data a pour mission : D’apporter son regard d’architecte à la définition des offres data d’EPSILON, De structurer l’activité de plateformes data, De participer aux dossiers d’avant-ventes, à la rédaction des réponses et aux soutenances, … De veiller à ce que les propositions faites aux clients soient toujours en phase avec les bonnes pratiques et les standards sur les plateformes data. De définir les guidelines sur les plateformes data (outillages, process…).   Au titre de  l’apport d’expertise  aux clients d’EPSILON, l’Architecte Data a pour mission : D’apporter son expertise sur les missions de cadrage et de schéma directeur, D’apporter son aide dans la mise en place de solutions d’intégration, de gouvernance, de traitement et d’optimisation de données analytiques et opérationnelles, De réfléchir, conceptualiser et réaliser le design de plateformes data basée sur les bonnes pratiques, De suivre la bonne mise en œuvre de plateformes data en assurant notamment l’information et la coordination des différents intervenants de la conception jusqu’au run (développeurs, chefs de projet, experts métier), De diagnostiquer les plateformes data déjà en production pour en préconiser les actions d’optimisation, De piloter l’intervention technique d’experts extérieurs sur les projets","Digital Marketing / Data Marketing, Big Data, AdTech / MarTech",,EPSILON France,"EPSILON France est l’entité Datamarketing de Publicis Groupe avec 650 experts data, marketing et technologiques et plus de 40 métiers représentés. Avec pour claim « Every Interaction Counts », la mission d’EPSILON est de conjuguer les pouvoirs de la data, du marketing et de la technologie pour rendre les interactions entre les marques et leurs clients toujours plus justes et pertinentes. EPSILON intervient sur l’ensemble des étapes-clé d’un projet de transformation data-driven, de la définition de la stratégie à l’exécution opérationnelle. EPSILON compte plus de 300 clients actifs et pilote quotidiennement plus de 100 plateformes datamarketing.",Paris,2024-01-14T23:26:40Z
2024-01-11T22:47:19Z,CDI,SENIOR DIRECTOR DATA ENGINEERING,"Act as a trusted advisor to clients by leveraging data for customer acquisition and engagement as part of large digital transformation journeys  Advance the application of large-scale data platforms as a core building block to connecting brands with consumers and enabling true business transformation  Work closely with our clients in understanding their needs and translating them to technology solutions  Provide expertise as a technical resource to solve complex business issues that translate into data integration and database systems designs  Shape opportunities and create execution approaches throughout the lifecycle of client engagements  Ensuring all deliverables are of high quality by setting development standards and participating in code reviews  Mentor, support, and manage a team on its construction phase ",IT / Digital,,Publicis Sapient,"Publicis Sapient agit depuis plus de 30 ans au service de la transformation digitale des entreprises. Notre expertise unique, regroupée sous l’acronyme SPEED, Stratégie, Produit, Expérience, Engineering et Data, combinée à notre connaissance approfondie du secteur, nous permet de créer, avec nos clients, des produits et des expériences innovantes centrés sur la valeur qu’ils délivrent à leurs clients. Notre approche agile, axée sur les données et les dernières technologies, permet de faire face au changement, en plaçant le digital et ses nouvelles manières de travailler au cœur de l’activité. Avec plus de 21 000 collaborateurs à travers 50 bureaux dans le monde, Publicis Sapient est le pôle de transformation digitale de Publicis Groupe.",Paris,2024-01-14T22:47:02Z
2024-01-11T22:45:24Z,CDI,Consultant Confirmé/Senior ML/ MLOps Engineer -  F/H/N,"Vous faites partie de celles et ceux qui pensent que même avec plusieurs années d’expérience, on continue à apprendre ? Alors, nous sommes sur la même longueur d'onde ! Et si on en parlait ? Au sein de l’Atelier Data&AI, on retrouve des communautés de pratique organisées par tribus. L’idée, c’est de se retrouver et de partager des expertises communes, de développer ses compétences en équipes à taille humaine. Vous aurez donc pour missions de faire du conseil, du delivery et de la R&D. Être  ML / MLOps Engineer  chez OCTO, c’est :  1- Faire du conseil autant que du delivery :  accompagner nos clients dans la mise en œuvre de solutions autour de la gestion et transformation de leur Data. Participer au développement agile et à l’implémentation d’applications dans le respect des bonnes pratiques. Et bien sûr, qui dit conseil, dit convictions : proposer la solution la plus adaptée, c’est aussi savoir et oser challenger nos clients (et c’est dans notre ADN !)  2- Participer activement à la R&D “ Data & IA ” :  au programme, veille technologique & bonnes pratiques. Quelques sujets “chauds” du moment ?  LLMOps, TOIL, déploiement,  monitoring & observabilité des modèles.  3- Participer aux réponses aux appels d’offres et avant-ventes 4- Former & mentorer  :  l e partage de connaissances et la montée en compétences  des collaborateurs vous importent ? Nous sommes convaincus et prônons haut et fort la valeur de transmission. Mentoring et gestion de votre carrière seront donc à l’honneur. Et oui, chez OCTO  le savoir n’est pas chasse gardée !  ","IT / Digital, Organization / Management, Change Management",,OCTO Technology,"Nous sommes des avant-gardistes de la technologie. Nous sommes une communauté passionnée : les savoirs sont au cœur de notre mode d’existence. Nous accueillons et faisons grandir des talents qui font d’OCTO une référence dans l’agilité, les challenges technologiques, le design de services et l’accompagnement des organisations digitales. Premier cabinet d’architectes IT fondé en 1998, pionnier du delivery agile et véritable concentrateur de talents. Depuis 2016, au sein du groupe Accenture, nous incarnons les nouvelles façons de faire du conseil et du Delivery. Digital Doers & Thinkers est notre marque de fabrique. Nous privilégions aujourd’hui notre positionnement Agile & DeepTech et sommes engagés quant à notre responsabilité sociale et environnementale. En tant qu’acteur de la technologie numérique, nous avons une responsabilité considérable, à la fois parce que notre secteur est celui dont l’empreinte carbone augmente le plus rapidement, et parce que nous avons les moyens financiers, intellectuels et humains pour agir. Notre mission est d’accompagner nos clients dans la réalisation de leurs besoins essentiels de services numériques, et de le faire de la manière la plus raisonnée et soutenable possible. La marche est haute et les défis historiques. Mais nous sommes prêts à les relever pour prendre la place qui doit être la nôtre dans les transformations du monde.",Paris,2024-01-14T22:45:26Z
2024-01-11T16:40:20Z,Stage,Stage Data Integration - 6 mois,"Deepki, leading the way in ESG SaaS for real estate owners and accelerating the transition towards net zero and sustainability. MISSIONS: Working in an amazing a team, you will contribute to collect automatically all the data our clients need to make the decisions that will lead them to reduce their carbon footprint. This include: Data collection from utility supplier portals using web-scraping; Data extraction from PDF files using regex; Data transformation from a variety of sources ( excel, xml, json) to one unified format.   PROFILE: Hard skills : Familiar with Regex; Familiar with Python; Will to learn a lot about tech and energy sectors; Fluent communication skills in both French and English. Nice to have skills : Knowledge of Selenium; Knowledge of Energy sector; Others skills : Team spirit (working in a team requires the ability to communicate, to have empathy, to be able to convince and be convinced by others); Curiosity, passion (we are looking for profiles that share our curiosity and passion, to be ready to continuously improve); Interest in software quality: unit testing, code review, documentation... (we are sensitive to the quality of what we produce). Why join Deepki? Deepki’s teams are dedicated to making an impact by harnessing data to transform the world’s most carbon-intensive industry into a force for good for the planet, and creating virtuous real estate. They embody our four core values: drive, commitment, righteousness and goodwill, which represent a fundamental element of life at Deepki. Our employees are at the heart of everything we do, and we strive to provide a comfortable environment where they can flourish. We offer flexible working conditions, with employees able to work up to 3 days remotely, and regular social events. In addition to standard, local benefits, we also invest heavily in the training and development of our employees and invite all new “Deepkies” to take part in a 2-day onboarding session in Paris during their first 2 months in the company.  More about Deepki Founded in 2014, Deepki supports real estate players in their transition to net zero and sustainability. To achieve this transition towards sustainability, Deepki helps realign stakeholders’ interests to build efficient strategies and transform real estate into a positive force for the planet.  Deepki is the only company in the world offering a fully-populated ESG data intelligence platform combined with expert advisory services. The company’s end-to-end solutions leverage data to improve ESG performance and maximize the value of real estate assets. Deepki has offices across Europe, in Paris, London, Madrid, Milan and Berlin, with ambitious expansion plans. Key Figures 400M+ sqm monitored 50+ countries where we operate 400+ references across the world  400+ employees globally  We are looking for talented individuals that share our drive and motivation to accelerate real estate’s environmental transition at an international scale! Our team represents a mixture of different backgrounds and experiences, working together to ensure the best possible customer experience. We pride ourselves on our employees’ openness and curiosity. Joining Deepki means becoming a team player, being willing to learn and giving a purpose to your work!  Do you feel like you meet most requirements, but not all of them? We want to hear from you! Deepki is an Equal Opportunity Employer. We do not discriminate on the basis of ethnicity, religion, sex (including pregnancy, childbirth, or related medical conditions), gender identity, sexual orientation, age, national origin, non-disqualifying physical or mental disability, or any other basis covered by appropriate law. All employment is decided on the basis of qualifications, passion, merit, and business need.","SaaS / Cloud Services, Building / Public Works, Energy",,Deepki,"Founded in 2014, Deepki supports real estate players in their transition to net zero and sustainability. To achieve this transition towards sustainability, Deepki helps realign stakeholders’ interests to build efficient strategies and transform real estate into a positive force for the planet. Deepki is the only company offering a fully populated ESG data intelligence platform combined with expert advisory services. The company’s end-to-end solutions leverage data to improve ESG performance and enhance the value of real estate assets.   Key figures: 400M+ of sqm monitored 50+ countries where we operate 300+ references across the world Vincent Bryant and Emmanuel Blanchet met in 2010. They both shared the belief that, by using data intelligence to harness existing data, it was possible to significantly accelerate the real estate sector’s environmental transition.",Paris,2024-01-11T16:40:23Z
2024-01-11T14:30:02Z,CDI,Ingénieur Data H/F,"Au sein de notre service R&D et rattaché(e) au Directeur de l'innovation, vous serez en charge du montage des architectures techniques sur nos données métier et marché.  Vos missions si vous les acceptez seront les suivantes : Structurer, modéliser et organiser les données afin de répondre aux différents use-cases métiers : Vous mettez en œuvre les solutions techniques et les pipelines data nécessaires pour modéliser au mieux les données métier et marché de notre société Réaliser les croisements, raffinages et structurations de données pour la construction et le maintien des data marts et et data warehouse Participer avec l'équipe du data management à la mise en place d'ETL Produire des DataViz pertinentes donnant du sens aux données récoltées Réaliser des études et des analyses ponctuelles sur des données silotées des différents pôles métiers","Mobile Apps, Software, Digital",,La Boîte Immo,"La Boîte Immo est une société reconnue et engagée dans le monde de l'immobilier depuis 2009. 1er partenaire des indépendants & fournisseur de solutions, son objectif est avant tout de démocratiser les technologies web les plus pointues afin de les rendre accessibles aux professionnels de l’immobilier. En effet, elle propose aujourd’hui à ses clients un univers de services qui les accompagnent aussi bien dans leur création d’agence que tout au long de leur activité. Elle s’adapte aux situations de chacun de ses clients ainsi qu’à leur stratégie pour leur proposer des outils adaptés qui leur permettront de capter davantage de mandats et de les valoriser. Son produit phare est le logiciel Hektor, logiciel n°1 des agences immobilières indépendantes sur lequel 45 000 professionnels se connectent chaque jour. Elle propose aussi diverses solutions comme : la création de sites internet des prestations de référencement SEO et SEA des formations en ligne des supports marketing une solution d’inter-cabinet ou encore des outils pour la vitrine digitale des agences Depuis sa création en 2009, l'entreprise n’a cessé d’évoluer ! Elle est aujourd’hui leader sur le marché grâce aux 8 000 agences qui lui font confiance. Côté collaborateurs, ils sont aujourd’hui 192 répartis entre le siège à Hyères dans le Var, des bureaux à Paris dans le 8ème arrondissement et les 4 coins de la France. La Boîte Immo dispose également de bureaux à Tunis, dans lequel se trouve aussi une partie de son équipe.",Hyères,2024-01-11T14:30:03Z
2024-01-11T00:22:16Z,CDI,Senior Data Engineering Manager (f/m/d),"OUR VALUE CHAIN TEAM IS SEEKING FOR A SENIOR DATA MANAGER, BASED IN LILLE or PARIS.  Data Value Chain is a key part of the Value Chain organization at Decathlon. Our mission is to uncover the power of AI and analytics to drive data transformation in order to ensure a state-of-the-art Value Chain at Decathlon. For that, we have organized this Data unit in sub-domains. The Senior Manager position offered is expected to lead the Demand & Assortment Planning subdomain. This SM will be in charge of the Demand & Assortment Planning subdomain. He or she is expected to lead several teams of Data Scientists, Data Engineers, BI Engineers and Data Analysts (in total 25+ resources).  YOUR FUTURE IMPACT - People management: manage Data Managers - Create product roadmaps and subdomain roadmaps - Technical leadership on Forecasting and Assortment domain - Prepare concrete plans to grow talent in the subdomain, in particular at management level and senior ICs - Work closely with Product Director of this subdomain and Group Product Managers of the initiatives WHAT YOU BRING The key technical skills required for this role are: -Strong expertise in Data Science in general and in Forecasting and Planning in particular. MSc or Phd in Data Science is required. -Excellent research and innovation skills.  -High level of industry acumen in the Supply Chain area for retailing, particularly related to forecasting and planning.  Soft skills also required for this role: - Demonstrable experience on people management  - Proactive on helping people to grow, effective mentorship and coaching - Very good communication skills WHAT YOU GET 2 days remote working per week; The option of working in one of Decathlon Digital's offices in Lille or Paris or Amsterdam Free choice of working tool (Mac, Windows, Chromebooks) A local project team and within a global network (international career path) Skills development and mentoring (diversity of projects, technical certifications from the first year, internal and external training, etc.). Remuneration package (employee share ownership, monthly/quarterly bonuses) DECATHLON DIGITAL CONTEXT  What if technology allowed us to push the boundaries and take sports experiences to new levels? That's exactly our goal at Decathlon Digital! We are a team of 5,000+ experts in software engineering, product management, data, cloud, and cybersecurity, distributed across Paris, Lille, and Amsterdam. Together, we are creating the largest digital sports platform, leveraging tech innovation from design to value chain optimization, connected experiences and product second life. Changing the game for good . We are in this for the love of sports. And like everything we love, we want it to last. That’s why we are embarking on a journey to create a more sustainable tech model, reducing our direct environmental impact while maintaining a safe, diverse, and inclusive space for all our people to learn and thrive together. Team up with us to design the digital future of sports.","Mobile Apps, Software, Cyber Security, Sports, E-commerce, Mass Distribution",,Decathlon Digital,"DECATHLON DIGITAL is the power engine of DECATHLON transformation. With the expertise of over 4 000 teammates based in Lille, Paris, and Amsterdam, committed to creating the largest digital sports platform, leveraging tech innovation from design to value chain optimization, connected experiences, and product second life. At DECATHLON DIGITAL, we’re transforming global digital sports experiences to elevate how customers and employees sustainably play, train, and connect in more than 70 countries.",Paris,2024-01-14T22:04:54Z
2024-01-11T00:08:30Z,CDI,Senior Data Architect (H/F),"Capability  L’équipe Engineering, le second E de notre modèle SPEED, est composée d’une centaine d’experts.  On y retrouve les Architectes, les Développeurs, les Quality Engineers, les experts Cloud et DevSecOps qui tous, main dans la main, rendent possibles la co-construction des produits & services digitaux (applications web, mobile transactionnels/e-commerce) pensés et crées pour nos clients.  Si vous aussi, vous partagez cette vision et souhaitez profiter et contribuer à notre communauté internationale sur le sujet, rejoignez-nous !   Construisez le futur des données et façonnez la transformation numérique en devenant un(e) Data Architect. Votre expertise, notre avenir.  Nous recherchons un(e) Senior Manager Data Architect qui prendra en charge les responsabilités suivantes :  Concevoir des architectures de données avancées, en travaillant en étroite collaboration avec les architectes solutions, afin de garantir une intégration transparente des données sur les projets clients  Mettre en œuvre des solutions de données robustes et évolutives en utilisant des technologies hands-on et des compétences en modélisation de données  Évaluer et mettre en œuvre des technologies émergentes pour améliorer la gestion et l'analyse des données  Assurer la conformité aux réglementations sur la protection des données, et mettre en œuvre des mesures de sécurité pour les données  Collaborer avec les équipes d'ingénierie et de développement pour mettre en œuvre des pipelines ETL et des processus de transformation des données  Piloter une équipe de professionnels de la data en fournissant une orientation technique, en supervisant les projets et en stimulant l'innovation.   ","Marketing / Communications, Advertising, Digital, Public Relations, AdTech / MarTech, Event Management, Design",,Publicis France,"Leader français du marketing, de la communication et de la transformation digitale des entreprises, le groupe Publicis s’appuie sur un modèle unique qui allie créativité, technologie, médias avec au cœur la data.  Présidé par Agathe Bousquet, Publicis Groupe en France est une Talent company riche de plus de 5 000 collaborateurs, répartis dans 26 agences, qui accompagnent près de 600 clients. En France, le groupe est organisé autour des activités de création avec les agences Publicis Conseil, Marcel, Leo Burnett Paris, Saatchi & Saatchi, Publicis Consultants, PublicisLive, Carré noir, Publicis Luxe, Prodigious, Razorfish. Le groupe est également un acteur puissant des medias avec ses agences Publicis Media, Starcom, Zenith, Spark Foundry, Blue449, Performics. Enfin il intervient dans la transformation numérique avec Publicis Sapient, et dans la data avec Epsilon. Ainsi grâce à une puissante alchimie, de la créativité et de la technologie, Publicis pilote la transformation des entreprises sur toute la chaine de valeur.  La responsabilité sociétale de l’entreprise (RSE) irrigue tous ces métiers et fait partie intégrante de la stratégie globale de Publicis. Le groupe est par ailleurs le premier réseau en nombre d’agences à avoir obtenu le label RSE Agences Actives délivré par l’AACC avec 12 agences labellisées.  Publicis, c’est aussi « Viva la différence ! ». Persuadé que la diversité est un puissant moteur de créativité et de performance, Publicis s’engage sur de nombreux sujets pour promouvoir l’égalité des chances et renforcer l’égalité des origines. Le groupe est convaincu que la somme de ses différences fait sa richesse. ",Paris,2024-01-14T23:18:10Z
2024-01-10T23:29:39Z,CDI,Senior Data Architect (H/F),"Capability  L’équipe Engineering, le second E de notre modèle SPEED, est composée d’une centaine d’experts.  On y retrouve les Architectes, les Développeurs, les Quality Engineers, les experts Cloud et DevSecOps qui tous, main dans la main, rendent possibles la co-construction des produits & services digitaux (applications web, mobile transactionnels/e-commerce) pensés et crées pour nos clients.  Si vous aussi, vous partagez cette vision et souhaitez profiter et contribuer à notre communauté internationale sur le sujet, rejoignez-nous !   Construisez le futur des données et façonnez la transformation numérique en devenant un(e) Data Architect. Votre expertise, notre avenir.  Nous recherchons un(e) Senior Manager Data Architect qui prendra en charge les responsabilités suivantes :  Concevoir des architectures de données avancées, en travaillant en étroite collaboration avec les architectes solutions, afin de garantir une intégration transparente des données sur les projets clients  Mettre en œuvre des solutions de données robustes et évolutives en utilisant des technologies hands-on et des compétences en modélisation de données  Évaluer et mettre en œuvre des technologies émergentes pour améliorer la gestion et l'analyse des données  Assurer la conformité aux réglementations sur la protection des données, et mettre en œuvre des mesures de sécurité pour les données  Collaborer avec les équipes d'ingénierie et de développement pour mettre en œuvre des pipelines ETL et des processus de transformation des données  Piloter une équipe de professionnels de la data en fournissant une orientation technique, en supervisant les projets et en stimulant l'innovation.   ",IT / Digital,,Publicis Sapient,"Publicis Sapient agit depuis plus de 30 ans au service de la transformation digitale des entreprises. Notre expertise unique, regroupée sous l’acronyme SPEED, Stratégie, Produit, Expérience, Engineering et Data, combinée à notre connaissance approfondie du secteur, nous permet de créer, avec nos clients, des produits et des expériences innovantes centrés sur la valeur qu’ils délivrent à leurs clients. Notre approche agile, axée sur les données et les dernières technologies, permet de faire face au changement, en plaçant le digital et ses nouvelles manières de travailler au cœur de l’activité. Avec plus de 21 000 collaborateurs à travers 50 bureaux dans le monde, Publicis Sapient est le pôle de transformation digitale de Publicis Groupe.",Paris,2024-01-14T22:46:57Z
2024-01-10T22:00:19Z,Stage,Stage - Data Project Manager,"Nous recherchons un(e) Data Project Manager en alternance ou stage pour travailler conjointement avec les équipes Data (engineer, analyst, developer) et Marketing sur les enjeux CRM des entreprises que nous accompagnons (exemples : La Banque Postale, Groupe Eram, Groupe Seb, SNCF, Warner…). Véritable chef d’orchestre sur différents projets, les principales missions sont les suivantes :  Planifier et ordonnancer les étapes des projets, gestion des plannings des équipes Creuser le fonctionnement technique d’un processus automatisé et expliquer les impacts aux équipes Marketing Requêter la base de données pour expliquer des cas clients Analyser les données pour appuyer des recommandations marketing (Data Analyse) Trouver la source d’une problématique technique S’assurer du bon fonctionnement de la base de données et relancer des processus en fonction des alertes liées à ce fonctionnement Participer à la phase de conception d’un projet et rédiger les spécifications techniques Traduire des besoins métier aux équipes Data  Être en relation avec les équipes techniques de nos clients Voici des projets sur lesquels vous seriez amené à travailler :   Mise en place de nouveaux cycles de vie multicanal (email, sms, rcs, push notifications, mailing) Mise en place de projets de Dataviz (reporting Power BI, études) Mise en place et évolutions de flux de données Mise en conformité légale sur la gestion de la donnée client Opérations pour la qualité de la donnée Mise en place de programme de fidélité Mise en place d’algorithmes de recommandation  Rémunération : Stage de M1 : 1400€ bruts / mois  Stage de M2 : 1700€ bruts / mois","Software, Digital Marketing / Data Marketing, Big Data",,Numberly,"Depuis sa création en 2000, Numberly, Marketing Technologist, aide ses clients à se différencier par la qualité de leur relation avec leurs propres clients. Son approche people-based permet aux annonceurs d’identifier et de comprendre les besoins de leurs cibles pour dialoguer avec eux de manière plus efficace et pertinente. Trois pôles complémentaires permettent de répondre aux enjeux des annonceurs, de l’acquisition à la rétention : des experts en orchestration omnicanale mettent en place des programmes CRM intelligents et le trading programmatique en optimise l’impact. Pour amorcer ou fortifier la relation entre la marque et sa cible, des plateformes conversationnelles sont mises en place pour créer des expériences personnalisées. Avec des équipes à Paris, Londres, Dubaï, Montréal et New York, Numberly opère dans plus de 50 pays : le groupe, résolument international, poursuit son expansion. Plus de 500 collaborateurs contribuent tous les jours à la qualité d’exécution et la satisfaction client, en restant curieux, agile et innovants, un état d’esprit qui anime Numberly depuis plus de 20 ans !",Paris,2024-01-14T22:00:15Z
2024-01-10T22:03:04Z,CDI,Senior Data Engineering Manager (f/m/d),"OUR VALUE CHAIN TEAM IS SEEKING FOR A SENIOR DATA MANAGER, BASED IN LILLE or PARIS.  Data Value Chain is a key part of the Value Chain organization at Decathlon. Our mission is to uncover the power of AI and analytics to drive data transformation in order to ensure a state-of-the-art Value Chain at Decathlon. For that, we have organized this Data unit in sub-domains. The Senior Manager position offered is expected to lead the Demand & Assortment Planning subdomain. This SM will be in charge of the Demand & Assortment Planning subdomain. He or she is expected to lead several teams of Data Scientists, Data Engineers, BI Engineers and Data Analysts (in total 25+ resources).  YOUR FUTURE IMPACT - People management: manage Data Managers - Create product roadmaps and subdomain roadmaps - Technical leadership on Forecasting and Assortment domain - Prepare concrete plans to grow talent in the subdomain, in particular at management level and senior ICs - Work closely with Product Director of this subdomain and Group Product Managers of the initiatives WHAT YOU BRING The key technical skills required for this role are: -Strong expertise in Data Science in general and in Forecasting and Planning in particular. MSc or Phd in Data Science is required. -Excellent research and innovation skills.  -High level of industry acumen in the Supply Chain area for retailing, particularly related to forecasting and planning.  Soft skills also required for this role: - Demonstrable experience on people management  - Proactive on helping people to grow, effective mentorship and coaching - Very good communication skills WHAT YOU GET 2 days remote working per week; The option of working in one of Decathlon Digital's offices in Lille or Paris or Amsterdam Free choice of working tool (Mac, Windows, Chromebooks) A local project team and within a global network (international career path) Skills development and mentoring (diversity of projects, technical certifications from the first year, internal and external training, etc.). Remuneration package (employee share ownership, monthly/quarterly bonuses) DECATHLON DIGITAL CONTEXT  What if technology allowed us to push the boundaries and take sports experiences to new levels? That's exactly our goal at Decathlon Digital! We are a team of 5,000+ experts in software engineering, product management, data, cloud, and cybersecurity, distributed across Paris, Lille, and Amsterdam. Together, we are creating the largest digital sports platform, leveraging tech innovation from design to value chain optimization, connected experiences and product second life. Changing the game for good . We are in this for the love of sports. And like everything we love, we want it to last. That’s why we are embarking on a journey to create a more sustainable tech model, reducing our direct environmental impact while maintaining a safe, diverse, and inclusive space for all our people to learn and thrive together. Team up with us to design the digital future of sports.","Mobile Apps, Software, Cyber Security, Sports, E-commerce, Mass Distribution",,Decathlon Digital,"DECATHLON DIGITAL is the power engine of DECATHLON transformation. With the expertise of over 4 000 teammates based in Lille, Paris, and Amsterdam, committed to creating the largest digital sports platform, leveraging tech innovation from design to value chain optimization, connected experiences, and product second life. At DECATHLON DIGITAL, we’re transforming global digital sports experiences to elevate how customers and employees sustainably play, train, and connect in more than 70 countries.",Croix,2024-01-14T22:04:50Z
