date_publication,contrat,intitule,description,secteur_activite,niveau_etudes,entreprise,description_entreprise,ville,date_modif
2024-01-05T16:38:00Z,CDI,Data analyst H/F,"Votre rôle Intégré à l’équipe Data avec des personnes expérimentées, tu contribueras à travailler sur une stratégie d’analyse de données évolutive et efficace qui répond aux besoins de nos équipes internes.. mais aussi à ceux de nos patients . Une collaboration étroite avec ton Impact Team sera cruciale pour assurer l’alignement des objectifs et l’intégration des analyses dans le développement de produits axés sur le soin chronic de nos patients. Vos missions Vous serez responsable de l’analyse approfondie des données de santé mentale et des soins chroniques, identifiant des tendances significatives, évaluant l’efficacité de nos actions et proposant des recommandations stratégiques. En collaborant étroitement avec différentes équipes, votre travail contribuera à concevoir des solutions data-driven visant à optimiser la qualité des soins et à promouvoir le bien-être mental au sein de notre communauté. Analytics Engineering et Qualité Travailler avec l’équipe Data pour construire et améliorer le Data Warehouse et l’usage de nos données Veiller à ce que les informations tirées du Warehouse et des analyses soient exactes, compréhensibles et exploitables Analyse et Interprétation Mettre en place des indicateurs de performance Mener des analyses exploratoires (EDA) afin de proposer de nouveaux leviers business Comprendre et challenger les analyses demandées Diffusion et Automatisation Permettre une analyse efficace et faciliter la prise de décision stratégique Participer à la diffusion de la culture data en communiquant tes résultats Présentation au CODIR et à l’international Construire des rapports Tableau utiles au quotidien des équipes Former au besoin les équipes sur les outils et les méthodes Stack & Méthodologie Outils - Redshift, Airflow, DBT, Tableau, Excel, Python","Mobile Apps, SaaS / Cloud Services, Health",Bac +5,Qare,"Qare est la première solution à simplifier l’usage de la téléconsultation et à la rendre accessible à tous. Qare s’adresse aux patients et aux professionels de santé. Notre mission : faciliter l’accès aux soins des personnes qui en ont besoin et permettre aux praticiens d’améliorer le suivi médical de leurs patients, tout en les accompagnant dans l’évolution de leurs pratiques. La solution Qare permet à tout patient de consulter son médecin ou un professionnel au travers d’une téléconsultation via son ordinateur ou son téléphone portable, de recevoir un diagnostic, ainsi qu’une ordonnance sécurisée si nécessaire. Pour les professionnels, Qare offre une solution leur permettant de réaliser des consultations en vidéo à distance pour mieux suivre leurs patients, tout en travaillant plus sereinement. Pour garantir une expérience médicale de qualité, Qare mise sur le développement sur-mesure de fonctionnalités adaptées à chaque pratique médicale et sur la formation initiale et continue des praticiens partenaires. Complémentaire des consultations présentielles, Qare couvre déjà plus de 30 spécialités différentes. L’ensemble des praticiens qui utilisent Qare sont enregistrés et exercent en France. Le service est disponible depuis novembre 2017 en France, sur tous supports. Qare compte près de 150 collaborateurs. Les bureaux sont situés dans le 8ème arrondissement de Paris.",Paris,2024-01-05T16:38:02Z
2024-01-05T13:42:13Z,CDI,Data Analyst (Lille),"Vous travaillerez au sein d’une équipe data de l’un de nos clients du Retail. Vos missions seront les suivantes :  ·       Définir, améliorer et analyser les KPI’s pertinents ·       Construire et alimenter des modèles de données ·       Produire des analyses détaillées et qualitatives de l’activité opérationnelle compréhensible par les métiers ·       Formuler des recommandations, préparer des rapports et présentations de façon régulière aux parties prenantes afin d’établir des stratégies à court et à long terme et d’améliorer l’efficacité du service ·       Produire des dashboards user-friendly ·       Faire remonter les incidents intervenus sur les outils exploitant de la data et être ainsi garant de la qualité des données ·       Maintenir une documentation claire et exhaustive Environnement technique : Langages : Python, SQL Environnement cloud : Azure, GCP, AWS Data visualisation : Power BI, Tableau, Data Studio, Qlik, SAP BO Modélisation de donnée : Big Query, Databricks","Digital Marketing / Data Marketing, IT / Digital, Change Management",Bac +5,Cenova,"Cabinet à forte croissance, Cenova accompagne ses clients du #Luxe, du #Retail et du #Tourisme/Loisirs dans leurs projets de transformation digitale et data.  Présent à Paris et Lille, Cenova c’est avant tout un cabinet à taille humaine avec : ✅ Un respect de vos attentes concernant vos missions et une réelle proximité managériale pour vous accompagner, ✅ La CenoLife pour vous apporter une vie de cabinet stimulante (afterworks, séminaires, évènements sportifs…),  ✅ La CenoAcademy pour vous former et nos CenoTalk pour partager nos expertises et connaissances, ✅ De multiples avantages en complément d’une rémunération attractive : la mutuelle Alan, un CSE dynamique, la carte Swile pour les titres restaurants, le télétravail et bien d’autres avantages… Ces quelques mots suscitent votre curiosité ? Candidatez ! Votre personnalité et votre savoir-faire feront le reste. Notre processus se déroule en 3 entretiens : RH, manager puis rencontre avec un associé !",Marcq-en-Baroeul,2024-01-05T13:42:14Z
2024-01-05T13:50:48Z,CDI,DIGITAL DATA ANALYST H/F/NB H/F,"Missions : Date de démarrage souhaitée : 01/12/2023 Type de contrat : CDI Statut : Cadre Autonome Poste ouvert aux travailleurs en situation de handicap Rattaché(e) au Directeur Marketing Digital vous intégrez l’équipe Marketing. A ce titre vos missions seront les suivantes :  1/ Analyse et reporting : -  Mise en place de toute l’activité reporting à destination des différents métiers (éditorial, marketing, direction) : recueil du besoin, définition du projet, création et mise à jour des templates personnalisés en fonction des métiers-  Suivi des kpi’s définis par la direction-   Force de proposition sur l’évolution et l’enrichissement des analyses et indicateurs 2/ Gestion des outils : -    Recommandations sur l’évolution des outils (Piano Analytics, Power BI) et suivi de leur mise en place-  Formation des équipes aux nouvelles fonctionnalités et évolutions-  Administration des outils au quotidien en lien avec le centre support et les consultants 3/ Gestions des plans de marquage des sites et applications : -  Standardisation et définition de process pour la mise en place de plans de taggage cohérents sur l’ensemble des marques-    Liens avec les équipes projet, techniques et consultants pour le suivi de la bonne mise en place et la recette des plans","Radio, Television & Film Production, Advertising",Bac +5,Groupe NRJ,"Le Groupe NRJ est un groupe media français, privé et indépendant. Avec ses 4 marques media que sont NRJ, Nostalgie, Chérie FM et Rire & Chansons, le Groupe NRJ est entièrement dédié au divertissement avec un axe fédérateur, cœur de la promesse du Groupe : “Les grandes émotions nous rassemblent”. Ses marques médias rassemblent ainsi chaque mois plus de 45 millions de Français. Leader en France sur le marché privé de la radio avec ses 4 antennes (NRJ, Chérie FM, Nostalgie, Rires et Chansons), acteur significatif du marché de la télévision (NRJ 12, CHERIE 25 et NRJ HITS), le groupe NRJ a opéré sa digitalisation dès 2006 et décline aujourd’hui ses marques sur les supports digitaux. Il est, notamment, aujourd’hui leader privé sur les web radios, acteur majeur du podcast et le 1er groupe privé écouté sur les enceintes connectées. Avec les NRJ Music Awards, NRJ Music Tour, les concerts privés de Chérie, les Open du rire de Rire et Chansons, le Groupe NRJ développe ses évènements pour offrir l’exceptionnel. Il est également présent à l’international en étant implanté dans 17 pays. En tant qu’opérateur de services FM, DAB+ et TNT, TowerCast est le premier challenger du marché français de la diffusion. C’est sur cet esprit pionnier, sur la puissance de ses marques et sur la diversité de ses différentes activités et de ses talents que repose le succès du groupe. Sources : Médiamétrie Cross Médias Vague 2022 – EAR JM 2022 – ACPM OJD - Global Radio JM 2022  ",Paris,2024-01-05T13:50:50Z
2024-01-05T10:36:45Z,CDI,Data Analyst H/F,"🪄Si tu es passionné(e) par  l’exploration des données  et la découverte de précieuses informations cachées, alors la Data Analyse est sans aucun doute ton superpouvoir de prédilection. 🎯Tu maîtrise la collecte de données, la création de  KPI  et la conception de  tableaux de bord  ? Alors l’équipe  Data Strategii  est prête à te recruter pour ton prochain combat héroïque ! 🚀En tant que  Super Data Analyst H/F , tes missions seront de : Examiner les parcours et élaborer une  stratégie  pour  l’analyse  et la  collecte de données. Superviser la création de rapports et de  tableaux de bord . Créer des  analyses et des rapports  en temps réel (Real-Time Analytics). Effectuer des  études 360° , sur le comportement des utilisateurs, les performances des campagnes, et l’analyse des tunnels de conversion. Mettre en place des  croisements de données  et des  modèles de données . Convertir les besoins commerciaux en  indicateurs de performance  (KPIs). Coordonner les efforts de diverses  parties prenantes . Identifier de nouvelles  perspectives d’analyse . Faire preuve d’un  esprit collaboratif  pour travailler en mode projet avec les équipes métier. 🎁 Ce que nous t’offrons ? Un  salaire qui évolue  comme une rock star sur scène ! Une  carrière  à la “James Bond” : à  moyen et long terme , c’est toi le héros ! Ta  mutuelle  et ton titre de  transport  pris en charge à  100%  (bye-bye les frais) ! Télétravail partiel  : l’équilibre parfait entre pyjama et costume ! Et surtout, la chance de t’investir dans des  projets ultra  cool qui te propulseront  techniquement  vers l’infini et au-delà ! 🚀","Artificial Intelligence / Machine Learning, Change Management, Big Data",,skiils,"skiils est un cabinet de conseil spécialisé en transformation Data et Tech au service de l’IA. En tant que pure player, leurs équipes contribuent à la mise en œuvre de projets innovants permettant à leurs clients de développer leurs avantages concurrentiels.",Suresnes,2024-01-05T10:36:47Z
2024-01-05T09:34:19Z,CDI,Data Analyst  H/F,"NEXTON recrute un  DATA ANALYST H/F , en  CDI , à  Paris  ! Qui sommes-nous ?  NEXTON c'est avant tout une entreprise qui accompagne ses clients dans leur transformation digitale. Tous les jours, nous travaillons avec des grands comptes et des pures players (SNCF, Orange, BNP PARIBAS…).  Nous sommes experts du digital aussi bien sur de l'accompagnement stratégique qu'opérationnel.   Fort du succès, NEXTON connaît aujourd'hui un développement significatif, autour de ses valeurs piliers : cohésion, confiance et performance.  Et pour toi ? Notre politique de développement des compétences dynamique saura te séduire avec un programme de suivi de carrière sur-mesure. Contexte :  Rattaché au sein de la direction data, tu participes à l'évolution fonctionnelle et technique des produits data.  Les missions : Explorer et analyser les données du Data Lake  Participer au cadrage des nouvelles fonctionnalités  Organiser des masterclass pour partager ses connaissances métiers à son équipe Designer les nouveaux dashboards de nos produits insights  Ecrire les spécifications des nouvelles fonctionnalités  Réaliser les tests post développement, puis automatiser les recettes Être force de proposition pour améliorer les solutions développées et identifier des opportunités de nouvelles analyses, pour répondre aux besoins de nos utilisateurs La stack data : GCP, BigQuery, Looker, Looker Studio","Design, IT / Digital, Digital",Bac +5,NEXTON,NEXTON c’est 450 experts passionnés qui accompagnent leurs clients grands comptes et pures players dans leurs stratégies d’évolution et d’innovation digitale. 2 modes d’accompagnement : Consulting et Agency. Les expertises de NEXTON : Design  Agilité Développement Communication/Marketing digital Data 6 sites en France :  Paris- Bordeaux - Saint-Augustin (19) - Lille - Lyon - Sophia-Antipolis,Paris,2024-01-05T09:34:21Z
2024-01-05T01:00:00Z,CDI,Data Analyst intermédiaire F/H,"Pourquoi nous rejoindre ? L'univers du voyage est un terrain de jeu magique en termes de data : données clients, marketing, fournisseurs, navigation, CRM, service client... Notre activité génère un important volume de données (80 To) dont l'analyse a un impact direct sur l'expérience utilisateur, la conversion, les relations fournisseurs. En 2022 nous montons une nouvelle organisation data et ouvrons plusieurs postes clés pour écrire une nouvelle page!  En tant que Data Analyst vous serez en charge de l'identification des leviers de croissance et de rentabilité accompagnant la prise de décision pour nos différents départements : Produit, CRM, Marketing, Achats, Sales, Service Client, Transport, Finance. Vous serez amené(e) à maîtriser tout le traitement de la donnée sera indispensable : identification du tracking adapté, collecte fiable, indicateurs pertinents, modèle de données performant, visualisations adaptées et analyses et A/B tests concluants. Vos principales missions : Monitorer la performance  des ventes et des campagnes marketing, analyser les produits les plus demandés par nos visiteurs, identifier les destinations tendance...pour :  alerter le business en cas de comportement inattendu identifier la source du problème recommander des solution Analyser les A/B tests définir l’objectif de l’A/B test avec le business définir le périmètre de l’A/B test permettant d’obtenir des résultats rapides et fiables en limitant les risques business identifier les KPIs à suivre pour mesurer efficacement le test et les impacts potentiels réaliser les analyses basées sur des tests de significativité faire des recommandations d'actions Réaliser des analyses ad-hoc et exploratoires  améliorer la compréhension d’un domaine / d’une situation / de nos clients identifier des opportunités de croissances et les traduire en plan d’actions identifier des problématiques non-maîtrisées à date et faire parler les données pour y répondre Notre environnement technique  : Tableau, Dataiku DSS, BigQuery, Elasticsearch, ETL interne, Apache Spark on YARN, Google Cloud Storage, Google Cloud Dataproc, Google Cloud Pub/Sub Développement en Python et Scala avec Docker, GitHub/GitLab Vous allez prendre plaisir à nous rejoindre … Chez Voyage Privé, l’aventure entrepreneuriale » est une réalité : menez des projets ambitieux et épanouissants, tout en rejoignant une entreprise qui a à cœur de faire grandir ses équipes ; Vivez dans le Sud de la France dans un environnement naturel, économique et culturel exceptionnel et dans un campus moderne, numérique et éco-responsable ; Trouver votre équilibre en bénéficiant de 2 jours de télétravail max par semaine que vous pourrez concentrer sur une semaine entière et ce jusqu’à 4 fois dans l’année ;  Remettez du sens dans votre travail et découvrez un écosystème unique, créateur de ponts entre des univers souvent éloignés : l’économique, le sportif, l’académique, le social et participer à l’un des projets Vision (Ecole des XV - Provence Rugby - VP Green- Les Tremplins – Chez Pierre).  Annulez votre abonnement de sport ! Accédez matin, midi et soir à notre grande salle de sport du Campus et jouez au Padel quand vous le souhaitez grâce à notre terrain réservé uniquement aux salariés Voyage Privé … Vivez au rythme des différents temps forts Business & fun de Voyage Privé (Company Breaks, Carnaval, Convention annuelle…), participez à des meet-up et des talks, et profitez des places offertes à chaque match à domicile du Provence Rugby ou dansez sur les sons du Dalida Institute ! Vous souhaitez profiter de nos offres d’évasions ? Bénéficiez jusqu’à - 20% de réduction sur nos prix irrésistibles ;  ","Luxury, Leisure, E-commerce",,Voyage Privé,"Aventure entrepreneuriale lancée en France en 2004, Voyage Privé est le leader européen de la vente éphémère de voyage en ligne. Ils font voyager 56 millions de membre en dénichant partout dans le monde des produits haut de gamme négociés au meilleur prix. Présents sur 9 marchés (France, Allemagne, Espagne, Italie, Angleterre, Belgique, Suisse, Pays-Bas, Autriche) et ne comptent pas s’arrêter là ! Le groupe a connu une croissance dynamique à deux chiffres depuis sa création avant d’être ralenti en 2020 par la crise covid. Nous poursuivons aujourd’hui notre phase de scale amorcée en 2020. Ils se préparent pour un nouveau cycle de croissance très soutenue et recrutent les talents qui participeront à la reprise explosive du voyage ! Voyage Privé, c’est aussi un groupe qui a l’ambition de faire éclore une nouvelle façon d’entreprendre, conciliant réussite économique et initiatives sociales, le tout porté par le dynamisme et l’engagement de ses collaborateurs. Leur Campus rassemble salariés, sportifs de haut niveau et éducateurs. Chacun apprenant des autres pour développer le meilleur de lui-même et impacter positivement.",Aix-en-Provence,2024-01-11T23:59:02Z
2024-01-04T17:20:08Z,Stage,STAGE - DATA ANALYST MARKETING F/H,"REJOINS UN COLLECTIF ANIME PAR LE GOUT DU DEFI Chez Cdiscount, nous sommes convaincus qu’un environnement de travail épanouissant contribue au développement de nos talents. Relevez nos défis et venez participer au développement du leader français et engagé du e-commerce. Explorez un champ des possibles sans équivalence Viens rendre possible l’accès aux biens et aux services au plus grand nombre en construisant une économie du numérique européenne, inclusive et responsable.   Rattaché à notre Direction Marketing, tu intégreras un pôle de Data Analysts dynamiques et passionnés. Ta mission consistera à accompagner les équipes du Site Internet dans la compréhension approfondie des chiffres, en analysant finement les comportements des visiteurs et en identifiant les opportunités d'amélioration. Tu seras une véritable clé de voûte dans notre organisation, contribuant activement au développement de l'entreprise. En tant que Data Analyst, ton rôle sera primordial pour optimiser l’expérience client. Tu identifieras les tendances et suivra les performances afin de permettre une prise de décision éclairée et favoriser l’engagement. Tu as l'occasion de travailler au quotidien sur : - La qualité et le suivi de la mise à disposition de la donnée de tracking - Des études approfondies sur le comportement et le parcours des visiteurs sur notre plateforme - La création de reporting  - Des présentations des KPIs clés de suivi de performance En rejoignant notre direction marketing, tu as la chance de collaborer avec des professionnels de divers domaines tels que le marketing client, le trafic, le web design, le merchandising, la market place, la performance commerciale, la livraison, le paiement, et bien d'autres encore. Tu pourras ainsi acquérir une vision globale du fonctionnement d'un e-commerçant et développer vos compétences dans un environnement stimulant et innovant.","Logistics, SaaS / Cloud Services, E-commerce",Bac +5,Cdiscount,"Cdiscount : Inventez tout, révélez-vous !  Cdiscount est une aventure du numérique français. Passée en 20 ans d’une start-up bordelaise au leader français du e-commerce, l’entreprise n’a eu de cesse de répondre aux attentes de ses clients. L’objectif ? Rendre possible l’accès aux biens (high-tech, électroménager, vins, décorations ou encore les jouets) et aux services (énergie, offres de voyages ou forfaits téléphoniques) au plus grand nombre en construisant une économie numérique, européenne, inclusive et responsable. Avec audace et engagement, les collaborateurs de Cdiscount œuvrent tous les jours pour proposer grâce à la technologie et l’innovation, une expérience client riche, humaine et fluide. Depuis 2011, l’entreprise offre une vitrine aux PME/TPE en France et à l’étranger et accompagne leur digitalisation grâce à sa marketplace. Ce qui lui permet de proposer plus de 60 millions de produits à ses 9 millions de clients. Conservant l’agilité de son modèle et forte de son positionnement de leader français, Cdiscount construit chaque jour le e-commerce d’aujourd’hui et de demain.",Bordeaux,2024-01-04T17:20:10Z
2024-01-04T16:12:00Z,freelance,Formateur/rice Data Analyst - PowerBI - Freelance,"Dans le cadre du déroulement de nos sessions de formation en présentiel et/ou à distance, nous cherchons des  formateurs.rices en freelance  pour encadrer nos sessions de formation sur le module  PowerBI . Les contenus, cours et uses-cases sont fournis et déjà prêts, il faut juste venir avec un ordinateur et motivé.e pour expliquer les modules de cours et aider nos apprenants à mieux appréhender les notions. Le tout, dans une ambiance de promotion très work-friendly et un talk/after-work Data par semaine avec des experts du secteur. Alors si tu es disponible et motivé.e pour animer des sessions de formation sur des modules de data analyse, présent.e sur Paris pour quelques heures et/ou toute la journée,  contacte-nous pour en savoir plus  !","Education, EdTech, Job Training",,DataBird,"S’il y a quelques années,  la fracture numérique  opposait le digital au papier, celle-ci représente aujourd’hui le  fossé d’employabilité entre les érudits de la donnée et les moins “data driven” d’entre nous. Et si  briser l’opacité de l’analyse de données  passait avant tout par la formation professionnelle ? Databird, créée en 2020 par deux passionnés de data, s’obstine à  démystifier SQL, Python, Power BI  ou n’importe quel langage et outil qui permet à une entreprise de prendre les bonnes décisions. Bien sûr, et parce que ces décisions sont construites par des individus, ce précieux savoir permet à de  nombreuses carrières de décoller ou d’accélérer ! À travers des formats bootcamp de 8 semaines, des cursus en ligne et en temps partiel, des parcours spécialisés métier…  l’organisme de formation répond aujourd’hui à la (très forte) demande des salariés et des reconvertis  sur leurs enjeux de montée en compétence technique ! Aujourd’hui, les 20 membres de l’équipe travaillent à l’unisson pour augmenter significativement le nombre de nouveaux élèves dans les classes en conservant leur excellent taux de satisfaction (4.7/5). De la solidification continue des programmes au travail de persuasion des candidats, beaucoup de chantiers sont en cours et  la folle ambition de Databird les pousse à recruter sur presque tous les métiers ! Une forte croissance, mais une croissance saine… Databird c’est aussi… Une  croissance à 3 chiffres  d’une année sur l’autre Une  croissance auto-financée Une profonde volonté de la  construction d’une organisation saine, dans laquelle chaque collaborateur se sent utile et à l’aise  sur son rôle. Des  locaux partagés avec leurs promotions d’élèves … la proximité avec leur clientèle est un impondérable de leur politique.",Paris,2024-01-04T16:12:01Z
2024-01-04T16:12:15Z,freelance,Formateur/rice Data Analyst - Freelance,"Description du poste 🚀 Dans le cadre du déroulement de nos sessions de formation en présentiel et/ou à distance, nous cherchons des  professeurs et teaching assistants en freelance  pour encadrer nos sessions de formation en data analyse. Les sujets abordés sont les suivants : SQL Python Google Sheets Tableau Software Looker Studio (Google Data Studio) Power BI Les contenus, cours et uses-cases sont fournis et déjà prêts, il faut juste venir avec un ordinateur et motivé.e pour expliquer les modules de cours et aider nos apprenants à mieux appréhender les notions. Le tout, dans une ambiance de promotion très work-friendly et un talk/after-work Data par semaine avec des experts du secteur. Alors si tu es disponible et motivé.e pour animer des sessions de formation sur des modules de data analyse, présent.e sur Paris et/ou à distance pour quelques heures et/ou toute la journée,  contacte-nous pour en savoir plus sur nos différentes formations  ! Informations complémentaires ℹ️ Type de contrat : Freelance Dates : tout au long de l’année Lieu : Paris et à distance","Education, EdTech, Job Training",,DataBird,"S’il y a quelques années,  la fracture numérique  opposait le digital au papier, celle-ci représente aujourd’hui le  fossé d’employabilité entre les érudits de la donnée et les moins “data driven” d’entre nous. Et si  briser l’opacité de l’analyse de données  passait avant tout par la formation professionnelle ? Databird, créée en 2020 par deux passionnés de data, s’obstine à  démystifier SQL, Python, Power BI  ou n’importe quel langage et outil qui permet à une entreprise de prendre les bonnes décisions. Bien sûr, et parce que ces décisions sont construites par des individus, ce précieux savoir permet à de  nombreuses carrières de décoller ou d’accélérer ! À travers des formats bootcamp de 8 semaines, des cursus en ligne et en temps partiel, des parcours spécialisés métier…  l’organisme de formation répond aujourd’hui à la (très forte) demande des salariés et des reconvertis  sur leurs enjeux de montée en compétence technique ! Aujourd’hui, les 20 membres de l’équipe travaillent à l’unisson pour augmenter significativement le nombre de nouveaux élèves dans les classes en conservant leur excellent taux de satisfaction (4.7/5). De la solidification continue des programmes au travail de persuasion des candidats, beaucoup de chantiers sont en cours et  la folle ambition de Databird les pousse à recruter sur presque tous les métiers ! Une forte croissance, mais une croissance saine… Databird c’est aussi… Une  croissance à 3 chiffres  d’une année sur l’autre Une  croissance auto-financée Une profonde volonté de la  construction d’une organisation saine, dans laquelle chaque collaborateur se sent utile et à l’aise  sur son rôle. Des  locaux partagés avec leurs promotions d’élèves … la proximité avec leur clientèle est un impondérable de leur politique.",Paris,2024-01-04T16:12:33Z
2024-01-04T15:29:55Z,CDI,Data Analyst Senior,"Au sein de la Direction des ventes e-commerce et Omnicanalité et rattaché(e) à la responsable du service UX et Web Analyse, vous êtes responsable de la stratégie data analyse au service de la performance e-commerce. Vous devez répondre à l’ensemble des enjeux liés à la data analyse de la collecte de la donnée, à son utilisation par le plus grand nombre tout en assurant un stack technique optimal. Vos missions seront les suivantes : - Suivre des KPI’s et les objectifs de notre site e-commerce - Fournir des études ad-hoc aux différentes équipes métier sur l’utilisation du site - Réaliser des études permettant de mieux comprendre les évolutions des différents indicateurs et produire les restitutions adéquates - Documenter les analyses réalisées, assurer la traçabilité et l’historisation des résultats obtenus - Contribuer à la maintenance et à l’amélioration du plan de taggage - Implémenter des évolutions et recette du plan de taggage - Analyser la donnée et proposer des solutions de nettoyage et de redressement - Réconcilier les différentes sources de données pour répondre aux besoins métiers - Gérer le déroulement de projets stratégiques data de bout en bout - Animer des ateliers avec les interlocuteurs métiers et DSI - Identifier et comprendre la structure des sources de données, valider la pertinence et la qualité des données - Structurer et réaliser les recettes fonctionnelles et techniques dans le cadre des projets","Change Management, Recruitment, Digital",,Aravati,"Depuis 2004, Aravati est votre partenaire stratégique pour réussir votre transformation durable. Nous proposons des services sur mesure, reposant sur près de 20 ans d’expérience en transformation et accélération :  Executive Search ( approche directe de middle et top management)  Conseil en Organisation  Management de transition Transformation digitale, RH & RSE Délégation d’experts RH ( RPO) l’Upskilling ( formation et accompagnement individuel ou collectif) Évoluant depuis près de 20 ans au sein de nombreux écosystèmes ( RH & RSE & digital),  Aravati est aux premières loges de l’ensemble des évolutions de ces métiers, ce qui fait de nous votre partenaire idéal. ",Paris,2024-01-10T10:24:59Z
2024-01-04T11:20:26Z,Stage,Stage - Data Analyst/ Business Analyst H/F,"En un coup d'œil :     Stage temps plein   Lieu : Paris  A compter de : ASAP Pour une durée de : 6 mois      Chez Nespresso, nous encourageons la diversité sous toutes ses formes. Nos postes sont ouverts aux personnes en situation de handicap. Un management bienveillant et un parcours d’intégration organisé par votre manager, vous permettant d’évoluer dans un environnement agréable. Opportunités de carrières et accompagnement vers l’emploi avec le programme Nestlé Needs YOUth dans un univers varié avec un accès à de nombreux événements.     Notre proposition … en version ""Espresso"" :    Envie de faire parler la data pour répondre à des enjeux business concrets et booster les ventes de Nespresso ? Envie de rejoindre une équipe data dynamique et innovante en termes de data, process et analytics ? Envie d’avoir un impact immédiat sur les 150 commerciaux sur le terrain ?   Dans un contexte de développement important de notre réseau B2B (l’offre « Professionnelle » de Nespresso), vous intégrez le pôle Data et analytics de notre équipe pilotage des ventes qui s’adresse aux entreprises toutes industries confondues (hôtels, restaurants et cafés). Très proche du business, l’ambition de notre équipe est de mettre la data au service du commerce.     Vos missions … en version ""Mug"" :   Vous participez au pilotage de la performance commerciale B2B :    Vous définissez des données pertinentes à extraire, la source à utiliser et de leur fréquence d’extraction et vous assurez la collecte des remontées terrain, des résultats commerciaux et des informations transmises aux équipes commerciales. Vous analysez les indicateurs commerciaux et certains indicateurs financiers, vous en élaborez des synthèses que vous partagez avec les équipes dans le but de maintenir la qualité de la base de données.  Vous travaillez en collaboration avec le contrôle de gestion et les équipes CRM pour alignement des données (ex : volume de capsules vendu, placements machines, CA généré, etc). Vous suggérez et effectuez des analyses complémentaires afin d’aider à comprendre les causes d’un phénomène récent, l’impact d’un challenge ou d’une offre commerciale. Vous étudiez les impacts de chacune des actions commerciales et vous en analysez les écarts.  ","E-commerce, Selective Distribution, Consumer Goods",Bac +5,Nespresso,"Nespresso c’est, depuis plus de 30 ans, un esprit d’innovation incarné par un quête continue de l’excellence de la récolte du café jusqu’au résultat en tasse. Chez Nespresso France, nous sommes fiers de contribuer à une mission qui va au-delà de la vente d’un café de haute qualité.  Notre ambition est d’offrir la meilleure expérience à nos clients, nos partenaires et nos collaborateurs.",Paris,2024-01-04T11:20:27Z
2024-01-04T09:43:43Z,CDI,Data Analyst Confirmé.e H/F,"“ Donne vie aux chiffres !  En tant que Data Analyst Confirmé.e, intégré au pôle produit, révèle l’impact des données et transforme le en actions stratégiques pour propulser notre plateforme B2B. De la mise en place d’indicateurs clés à la collaboration avec différentes équipes, utilise tes compétences analytiques et ta curiosité pour façonner l’avenir de nos produits. En tant que Data Analyst Confirmé.e, tes missions seront : Définir, mettre en place et analyser des indicateurs de performance pour notre plateforme B2B (Web et mobile) Analyser les comportements des utilisateurs sur nos outils Responsable du développement d’une infrastructure de données. Collaborer de manière transversale avec les équipes métiers (Ventes, Marketing, Opérations) pour identifier les points de friction et proposer des solutions basées sur les données. Responsable du développement et de la mise en œuvre d’outils et de processus de visualisation et de modélisation des données (R&D) Participer au développement de produits de données avec les product managers Poste : CDI Temps Plein Rémunération : 45-55 K€ package Lieux : Hybride ou full Présentiel Paris 10 eme","Software, SaaS / Cloud Services",Bac +5,WizVille,"Fondée en 2012, WizVille est leader des Plateformes SaaS de Management de la Satisfaction Client pour le Monde du Retail, avec près de 100.000 utilisateurs, collaborateurs de grandes enseignes réparties dans 25 pays.  Financée notamment par Newfund Capital et rentable, WizVille est en forte croissance et nourrit de grandes ambitions. Sa mission est de révolutionner une discipline datée, avec une solution destinée avant tout aux commerçants locaux, dont nous simplifions la vie et augmentons les capacités d’action grâce à l’IA et une solution clé en main à l’UX best-in-class.  Mais pour WizVille, voir les choses en grand ne signifie pas pour autant sacrifier  l’équilibre vie pro vie perso  très cher aux fondateurs et à toute l’équipe. C’est cela qui rend l’aventure WizVille si singulière : leur ambition ne se résume pas à leurs objectifs annuels mais aussi la manière dont ils partagent leurs journées pour les atteindre avec bienveillance, esprit d’équipe et de conquête.  Les + de  120 enseignes  utilisatrices de WizVille incluent des entreprises comme Lidl, Etam, Jardiland, Bricomarché ou encore Total.",Paris,2024-01-04T09:43:43Z
