date_publication,contrat,intitule,description,secteur_activite,niveau_etudes,entreprise,description_entreprise,ville,date_modif
2024-01-02T15:41:59Z,CDI,Senior Data Scientist (H/F),"En tant que Data Scientist, tu auras accès aux données de nos clients internes (enseignes du groupe Casino) et externes et les utiliseras pour entraîner des modèles de Machine Learning. Tes missions seront de : Construire des moteurs de recommandation promotionnelle via différents canaux digitaux (applications smartphone, mailing) Optimiser et personnaliser les bons de réductions des enseignes Mettre en place les modèles de scoring et de segmentations clients Intervenir sur les études statistiques des comportements clients (performances des campagnes digitales) Sur ce poste, la dimension recherche et développement est importante et demande des niveaux pointus en modélisation / construction d’algorithmes. Ce CDI basé à Paris centre débutera dès que possible. Faire partie de relevanC, qu’est-ce que ça signifie ? Travailler sur une stack technologique de pointe (Google Cloud Platform) Pouvoir mesurer en tant réel l’impact de ses travaux sur les comportements des clients en magasin Être membre à part entière d’une équipe dynamique et passionnée aux profils très variés (chefs de projets, développeurs, designers, animations commerciales) Travailler dans un environnement stimulant et relever des nouveaux défis chaque jour Impacter le développement de projets digitaux au sein de leaders de la grande distribution en France et à l’international, et développer ses compétences rapidement Rejoindre une entreprise en pleine expansion avec des opportunités fortes de développements et d’innovation","SaaS / Cloud Services, Digital, AdTech / MarTech",Bac +5,relevanC,"Data Lab du groupe Casino, relevanC fournit des solutions digitales pour la gestion des données promotionnelles, l’activation des campagnes et l’analyse des promotions. Nous proposons à nos clients retailers, des solutions technologiques API-first basées sur l’IA pour les aider à exploiter leurs données et établir des relations plus fortes avec leurs clients, grâce à une expérience d’achat unique et personnalisée. Fondée en 2017, relevanC c’est aujourd’hui 150 personnes en France, au Brésil et en Colombie qui opèrent à échelle mondiale.",Paris,2024-01-02T15:42:00Z
2024-01-02T15:22:41Z,Stage,Carbon Data Scientist - Stage,"Contrat  : Stage Équipe  : Data Localisation  : Paris (télétravail partiel possible) Salaire  : 650€/mois Autre  : 4,5j/semaine Tu as envie de t’engager dans un projet à impact positif sur l’environnement ? Nous recherchons une personne pour participer à l’identification  d’informations carbone les plus fiables, précises et actionnables aux utilisateurs de nos produits. Plus concrètement, nous mettons à disposition de nos utilisateurs des informations de deux natures : Un diagnostic  : les calculs carbone permettant de mesurer les émissions d’une activité, d’une personne ou d’une organisation à partir de données contextuelles. Les recommandations  : les actions possibles pour réduire ce diagnostic (chiffrées, priorisées et contextualisées). Tes missions principales Nous savons que le candidat parfait n’existe pas ! 😌 Cela veut dire que si tu ne te reconnais pas dans toutes ces missions, ce n’est pas un souci ! Nous recherchons avant tout une personne motivée qui voudra  apprendre beaucoup  à nos côtés. Au sein de l’équipe Data, tu rejoins Gaëlle et Victor (Data Analysts) et Virginie (Data Engineer) : Tu participes à l’automatisation du traitement en masse de données (exemples : imports de larges fichiers, mise en place automatique d’actions de réduction et calculs de trajectoires); Tu contribues à enrichir nos bases de données carbone; Tu écris, testes et mets en production les équations de calculs carbone; Tu contribues à la vie de l’équipe en proposant tes idées ! Pourquoi ce stage est-il enthousiasmant ? Tu contribues à créer les fonctionnalités les plus avancées dans le domaine du calcul de trajectoire et de réduction carbone; Tu mets ton énergie au service d’un secteur passionnant, l’écologie. Ton stage a un impact ;) Tu évolues dans une structure qui bouleverse les codes traditionnels de l’entreprise : organisation horizontale dans laquelle les  valeurs  sont au centre des décisions.","Environment / Sustainable Development, SaaS / Cloud Services, SocialTech / GreenTech",,Carbo,"Carbo développe des solutions 100% web pour les particuliers et les entreprises qui veulent maîtriser facilement leur bilan carbone.  La mission ? Accélérer la prise de conscience écologique pour réduire dès maintenant notre empreinte carbone, en construisant une entreprise capable de répondre efficacement à l’urgence climatique.  L’ ambition ? Devenir une Climate Tech de référence du calcul carbone en Europe, en fournissant des données fiables et pédagogiques qui permettent à chacun - citoyen, territoire ou entreprise - de prendre des décisions éclairées pour la planète.",Paris,2024-01-02T15:22:42Z
2024-01-02T11:36:57Z,CDI,Senior Data Scientist ML Forecasting,"Our story so far... Pigment’s mission is to enable people and businesses to make better decisions. Founded in 2019 by Romain Niccoli (ex founder and CTO of Criteo) and Eléonore Crespo (Index Ventures and Google), Pigment is a fast-growing international scale-up that raised $240M+ to become the central business planning solution powering Finance, HR, Sales, and Marketing decisions. We serve fast-growing companies including Gong, Carta, Ledger, Deliveroo, Brex, Melio, and Spendesk to name a few! We have offices in Paris, London, New York and Toronto. What we do Pigment is a SaaS planning platform that enables any business to play with business data in a safe, fun and collaborative environment. It is an intuitive platform, which anyone can use and understand, that allows leaders and teams to analyze all of their business data better and anticipate the impact of their decisions with unprecedented speed and flexibility. Join a forward-thinking team (from Meta, Google, Criteo, Datadog and others) that likes to move fast, work smart and solve big challenges as a team on this exciting journey! Job Overview Pigment is at the forefront of business planning software. Our mission is to revolutionize how businesses plan, analyze, and predict their strategies. With AI we are pioneering a new pathway in user experience and business modeling. We invite you to join our mission to reshape how businesses strategize and gear up for success, integrating AI into the fabric of Pigment. We're on the lookout for a dedicated and experienced Data Scientist with a solid background in scaling models. In the role of Data Scientist specializing in Time Series Forecasting at Pigment, your contribution will be critical in building advanced forecasting models to enable our clients to make well-informed strategic decisions. You'll work in a high-speed environment, applying your deep knowledge in time series analysis to enhance our SaaS platform. Responsibilities: - Develop and implement advanced statistical and deep learning models for time series forecasting. - Collaborate with cross-functional teams (engineers, product and design) to integrate forecasting models into our product through user-friendly product features. - Provide insights and recommendations to improve existing machine learning frameworks and practices. - Stay updated with the latest developments in machine learning, specifically in time series forecasting. Qualifications: - Master's or Ph.D. in Statistics, Mathematics, Computer Science, or a related field. - Strong experience (5+ years) and solid understanding of time series forecasting models, libraries, and frameworks (e.g., ARIMA, Prophet, LSTM). - Strong proficiency in programming language, in particular Python. C# is a plus. - Experience with Google Cloud Platform (GCP), particularly in deploying and scaling machine learning solutions. - We are developing a product designed for business users (not data scientists), having a product-focused mindset is essential. Excellent analytical, problem-solving, and communication skills. Folks from underrepresented minorities: science shows that you are less likely to apply if you feel that you don’t have all the necessary prerequisites. If this description matches where you are now or what you'd like to grow into in your next position, we encourage you to apply. What you will get - Competitive salary - Equity - The best health insurance with Alan Blue entirely free for you and your family 💙 - Trust and flexible working hours - Brand new offices in the heart of Paris (Bourse) - Remote-friendly environment Pigment is an equal opportunity employer. We believe diversity is a strength and fosters innovation. We are committed to enabling everyone to feel included and  valued at the workplace.  All qualified applicants will receive consideration for employment without regard to age, color, family, gender identity, marital status, national origin, physical or mental disability,  sex (including pregnancy), sexual orientation, social origin, or any other characteristic protected by applicable laws. We may process your personal data in accordance with our  HR Data Protection Notice .",SaaS / Cloud Services,,PIGMENT,"Pigment’s mission is to enable people and businesses to make better decisions. Founded in 2019 by Romain Niccoli (ex founder and CTO of Criteo) and Eléonore Crespo (Index Ventures and Google), Pigment is a fast-growing international scale-up that raised about $248M to become the central business planning solution powering Finance, HR, Sales, and Marketing decisions. We serve fast-growing companies including Gong, Carta, BlaBlaCar, Ledger, Deliveroo, Brex, Melio, and Spendesk to name a few! Pigment is remote friendly and has offices in Paris, London, NYC and Toronto. ",Paris,2024-01-14T22:46:07Z
2024-01-02T00:10:58Z,CDI,Data Scientist,"The Quant Investment Signals team provides MAQS and opportunistically other Core Portfolio Managers with quantitative tools to capture alpha opportunities, reduce risks and optimise portfolios. In that context, the main responsabilities of a data scientist include: (I) to explore data science methods to improve the quality of existing investment signals; (II) to actively contribute to the research of new innovative investment signals, including using alternative data sources; (III) to share knowledge in machine learning; (IV) to integrate the quantitative signals research framework into a common powerful data science platform. Work hand by hand with other Data Scientist to find new investment signals on the market and promote the use of innovative machine learning techniques (NLP, regression/classification problems, web scrapping methods…) Proactively propose new alternative data sources that will increase the panel of investment signals. Develop a proper investment signals research framework, from clean data sourcing to robust testing and validation protocols to seamless update and production capabilities Document investment signals research and share knowledge and findings across the Core Investments platform More broadly, take part to internal discussions about data science usage and framework, and proactively contribute to the internal ‘Accelerate Data Science’ community.","Banking, Insurance, FinTech / InsurTech",,AXA,"Avec 6 000 recrutements par an en France rejoignez AXA, un leader mondial de l’assurance et de la gestion d’actifs. Ils accompagnent plus de 93 millions de clients qui leurs font confiance pour leurs biens, leur famille, leurs collaborateurs, leur patrimoine ou les actifs de leur entreprise. Chaque jour, ils agissent ensemble pour vous protéger en donnant à chacun les moyens de vivre une vie meilleure.  Un challenge qui donne le sourire !",Puteaux,2024-01-14T23:40:12Z
2023-12-31T23:25:26Z,Stage,Stage - Data Scientist - ML (H/F),"A Withings, nous développons des appareils de santé connectée : nos balances connectées, montres hybrides, tensiomètres, moniteurs de sommeil et tous les dispositifs de notre gamme sont aujourd’hui utilisés par des millions d’utilisateurs. Notre objectif est de permettre la prévention, le dépistage et l’accompagnement d’un certain nombre de maladies chroniques via des produits et des services innovants afin de révolutionner la manière dont on prend soin de notre santé. Au sein de l’équipe Machine Learning, nous développons des algorithmes pour extraire des informations physiologiques et médicales pour nos utilisateurs tel que le SPO2, la fréquence cardiaque, la détection de diverses pathologies comme la fibrillation atriale, l’apnée du sommeil…  Nous recherchons un ou une stagiaire motivé.e par des sujets de santé avec des compétences en traitement du signal, en machine learning et en deep learning pour nous aider à concevoir les algorithmes de demain.  Requirements Connaissances et compétences souhaitées : Connaissances théoriques en traitement du signal et en machine learning Compétences informatiques : programmation en Python, première expérience en framework deep learning (Pytorch ou Tensorflow) appréciée, programmation en C est un bonus Intérêt pour le machine learning Intérêt pour les applications en santé connectée Lecture de l’anglais scientifique et technique Capacité rédactionnelle, de rigueur et d’autonomie Aptitude pour le travail en équipe et communication Sujet détaillé : implémentation d’un algorithme de détection de valvulopathies  La valvulopathie est une maladie cardiaque touchant une ou plusieurs valves du cœur, qui se ferment ou s’ouvrent mal. Cette maladie touche principalement les personnes âgées, et reste largement sous-diagnostiquée, or son dépistage permettrait un suivi adapté par un médecin spécialisé. Dans une partie des cas, le dysfonctionnement des valves est audible à travers un stéthoscope. L’équipe Machine Learning de Withings a développé pour le BPM Core un algorithme de détection de valvulopathie qui utilise deux types signaux : les sons produits par le cœur et captés par un microphone et un électrocardiogramme, tous deux acquis par le BPM Core. L’enjeu de ce stage consiste à atteindre des performances similaires ou supérieures à l’algorithme actuel tout en en se passant de l’électrocardiogramme. Pour ce faire, la/le stagiaire pourra se baser : sur un ensemble de données précédemment acquises lors d’essais cliniques sur l’exploration de différentes méthodes de deep learning En cas de succès de l’exploration algorithmique, le/la stagiaire pourra être amené à passer son algorithme du stade de prototype à une implémentation se conformant aux standards de l’industrie médicale Benefits Rejoindre l’aventure Withings, c’est : Intégrer un des pionniers et leaders mondiaux de la santé connectée, plusieurs fois primé au Consumer Electronic Show Contribuer à des projets innovants et ambitieux pour la santé de demain dans un environnement agile et en constante évolution Intégrer une entreprise internationale, membre de la FrenchTech 120, dont les équipes sont basées à Issy-les-Moulineaux, Boston, Hong-Kong et Shenzhen Participer à l’amélioration continue de nos produits et services en les bêta-testant avant leur sortie, notamment lors de nos nombreuses sessions sportives entre collègues Bénéficier de nombreux avantages : Stock Options, smartphone et ordinateur de votre choix, réductions pour des activités culturelles et sportives, restaurant d’entreprise, et bien plus encore Participer à la Withings Med Academy en assistant à des conférences de professionnels de santé afin de renforcer ses connaissances dans le domaine médical Collaborer avec des collègues passionnés et célébrer ensemble chacune de nos réussites ! Toutes les candidatures reçues sont étudiées indépendamment de l’origine ethnique, des opinions, des croyances, de la religion, du genre, de l’orientation sexuelle ou de la santé des candidats. Withings aspire à offrir et garantir l’égalité des chances aux candidats et seules les personnes habilitées (RH et Management) auront accès aux informations concernant votre candidature. ernant votre candidature.",Connected Objects,,Withings,"Chez Withings, les équipes ont à cœur de mettre en lumière le chemin d’un avenir plus sain, et d’accompagner les individus dans cette voie, pas à pas. Withings crée des appareils connectés qui permettent d'intégrer l’amélioration de la santé dans la vie quotidienne. Leur gamme multi-récompensée et validée cliniquement, utilisée par des millions de personnes dans le monde, comprend des balances connectées, des montres hybrides, des tensiomètres, des analyseurs de sommeil et bien plus encore. Withings souhaite mettre à disposition de tous·tes des technologies médicales de pointe, permettant d’obtenir les informations simples dont chacun·e a besoin pour améliorer sa santé.",Issy-les-Moulineaux,2024-01-14T23:22:09Z
2023-12-30T01:02:32Z,CDI,Senior Data Scientist,"Who we are Artefact is a new generation of a data service provider, specialising in data consulting and data-driven digital marketing, dedicated to transforming data into business impact across the entire value chain of organisations. We are proud to say we’re enjoying skyrocketing growth. Our broad range of data-driven solutions in data consulting and digital marketing are designed to meet our clients’ specific needs, always conceived with a business-centric approach and delivered with tangible results. Our data-driven services are built upon the deep AI expertise we’ve acquired with our 1000+ client base around the globe. We have 1000 employees across 20 offices who are focused on accelerating digital transformation. Thanks to a unique mix of company assets: State of the art data technologies, lean AI agile methodologies for fast delivery, and cohesive teams of the finest business consultants, data analysts, data scientists, data engineers, and digital experts, all dedicated to bringing extra value to every client. What you will be doing: Key responsibilities As a Senior Data Scientist, your role will encompass: Leading  and conducting ambitious projects in the transformation of clients through data Having a contributor role in raising the level of competencies of the data science team Harnessing the expertise from the other Divisions (Activation, Creativity, and Strategy) to provide comprehensive services to your clients Developing privileged relationships with our clients, using your technical abilities to assist in the transformation of their marketing department You’ll also participate in international projects. Business travel is something you enjoy! Among your responsibilities as Senior Data Scientist, you will be responsible for: Leading data projects Managing the resources on your projects to ensure challenges and skills are well match Securing delivery on your projects Communicating the successes of your projects among the company Working closely with your Consulting counterpart to build and maintain strong relationships with your clients and best understand their needs Caring for the happiness of the team, ensuring work is delivered to a high standard and providing feedback and mentoring Being a great tech role model Demonstrating the skill and credibility required to ensure the success of our clients’ initiatives Researching and developing new technical approaches to address problems efficiently Sharing best practices and contributing to Artefact’s institutional knowledge Embodying Artefact’s values and inspiring others to do the same Qualifications: Education & experience required A Master’s degree in machine learning, mathematics, computer science, or related fields 2+ years of hands-on experience developing and applying data-driven solutions in a corporate or consulting setting, preferably in a consumer marketing context (experience in the web industry is a plus) Strong experience and knowledge of data processing, data modeling, algorithms, and data architecture Experience leading  a technical project in a business context Intellectual curiosity and excellent problem-solving skills, including the ability to structure and prioritise an approach for maximum impact What we are looking for A Doer:  you get things done and inspire your teams to do the same An Analyst:  you LOVE data and think every company should take their decisions with facts A Pragmatist:  you have a hacker mindset and always find the quick wins A Mentor:  your clients and teams naturally seek for advice An Adventurer:  you’re an entrepreneur constantly looking for problems to solve A french speaking  person who can learn and share with our french team.  Why you should join us Artefact is the place to be:  come and build the future of marketing Progress:  every day offers new challenges and new opportunities to learn Culture:  join the best team you could ever imagine Entrepreneurship:  you will be joining a team of driven entrepreneurs. We won’t give up until we make a huge dent in this industry!","Artificial Intelligence / Machine Learning, Digital Marketing / Data Marketing",,Artefact,"Artefact is a consulting firm specialized in AI and Data. We are convinced that marketing cannot be optimized without engineering and technology, that’s why we identify as “marketing engineers”. In order to improve the performance and impact of brands, and consumers’ experience, we assemble lots of different talents: data application engineers, data scientists, creatives and designers, advertising strategists and consultants. In only four years, Artefact has become one of the international references for Data and IA expertise. The society counts today more than 1000 collaborators worldwide, in 17 countries and gathers 3 complementary offers: Data Consulting, Digital Marketing expertise and the Deployment of Technologies (Big Data and Artificial Intelligence). ",Paris,2024-01-15T00:05:55Z
2023-12-30T01:02:35Z,CDI,Data Scientist,"Who we are Artefact is a new generation of a data service provider, specialising in data consulting and data-driven digital marketing, dedicated to transforming data into business impact across the entire value chain of organisations. We are proud to say we’re enjoying skyrocketing growth. Our broad range of data-driven solutions in data consulting and digital marketing are designed to meet our clients’ specific needs, always conceived with a business-centric approach and delivered with tangible results. Our data-driven services are built upon the deep AI expertise we’ve acquired with our 1000+ client base around the globe. We have 1000 employees across 20 offices who are focused on accelerating digital transformation. Thanks to a unique mix of company assets: State of the art data technologies, lean AI agile methodologies for fast delivery, and cohesive teams of the finest business consultants, data analysts, data scientists, data engineers, and digital experts, all dedicated to bringing extra value to every client. What you will be doing: Key responsibilities As a Junior Data Scientist, your role will encompass: Conducting ambitious projects in the transformation of clients through data Collaborating with the other Divisions (Activation, Creativity, and Strategy) to provide comprehensive services to your clients Developing privileged relationships with our clients, using your technical abilities to assist in the transformation of their marketing department Among your responsibilities as a Junior Data Scientist, you will be responsible for: Performing data projects Securing delivery on your projects Communicating your work and achievements among the team Working closely with your Consulting counterpart to build and maintain strong relationships with your clients and best understand their needs Ensuring that your solutions are bringing values to the client problematic Being a good team player, knowing your role and responsibility in the global ambition Being a great tech person Demonstrating the skill and credibility required to ensure the success of our clients’ initiatives Researching and developing new technical approaches to address problems efficiently Sharing best practices and contributing to Artefact’s institutional knowledge Embodying Artefact’s values and inspiring others to do the same Qualifications: Education & experience required A Master’s degree in machine learning, mathematics, computer science, or related fields Hands-on experience developing and applying data-driven solutions in a corporate or consulting setting, preferably in a consumer marketing context (experience in the web industry is a plus) Strong knowledge of data processing, data modeling, algorithms, and data architecture Intellectual curiosity and excellent problem-solving skills, including the ability to structure and prioritise an approach for maximum impact What we are looking for A Doer:  you get things done and inspire your teams to do the same An Analyst:  you LOVE data and think every company should take their decisions with facts A Pragmatist:  you have a hacker mindset and always find the quick wins A Mentor:  your clients and teams naturally seek for advice An Adventurer:  you’re an entrepreneur constantly looking for problems to solve Why you should join us Artefact is the place to be:  come and build the future of marketing Progress:  every day offers new challenges and new opportunities to learn Culture:  join the best team you could ever imagine Entrepreneurship:  you will be joining a team of driven entrepreneurs. We won’t give up until we make a huge dent in this industry!","Artificial Intelligence / Machine Learning, Digital Marketing / Data Marketing",,Artefact,"Artefact is a consulting firm specialized in AI and Data. We are convinced that marketing cannot be optimized without engineering and technology, that’s why we identify as “marketing engineers”. In order to improve the performance and impact of brands, and consumers’ experience, we assemble lots of different talents: data application engineers, data scientists, creatives and designers, advertising strategists and consultants. In only four years, Artefact has become one of the international references for Data and IA expertise. The society counts today more than 1000 collaborators worldwide, in 17 countries and gathers 3 complementary offers: Data Consulting, Digital Marketing expertise and the Deployment of Technologies (Big Data and Artificial Intelligence). ",Paris,2024-01-15T00:06:06Z
2023-12-29T14:56:51Z,CDI,Data Engineer/Scientist - Operations Engineer,"After raising multiple rounds from prominent European venture capital and impact firms, we are looking for an additional data engineer/scientist to join our team in Paris. The management team is experienced, ambitious and gathers serial entrepreneurs, investors and data scientists. You will work directly with the data team, helping Apiday scale to new markets and convert new clients (VC firms, PE firms and enterprises). This is a unique opportunity to join a fast-growing tech company determined to make a strong positive impact on the world.   Purpose and responsibilities include: Building tools for data extraction, analysis, and manipulation : NLP, backend dev in python. Helping the data science team with regular processes for servicing client data. Ensuring the good onboarding of client data into the app","Software, Artificial Intelligence / Machine Learning, SaaS / Cloud Services",Bac +5,APIDAY,Apiday is a next-generation of sustainability software. It helps measure the environmental and social impact of any kind of company and investment firm. Apiday is built on the philosophy that sustainability should be easy while creating tangible value.,Paris,2023-12-29T14:56:52Z
2023-12-29T12:25:36Z,CDI,Data Scientist confirmé ML et CV - Energies Renouvelables,"Acteur reconnu de l’inspection d’éoliennes et de panneaux photovoltaiques, SkyVisor recherche son  Data Scientist dans le domaine du deep learning / computer vision  pour consolider son équipe data et relever les challenges de croissance de l’entreprise. La donnée vous passionne et vous souhaitez participer activement au développement d’algorithmes de Deep Learning afin de détecter des défauts sur des images d’inspection technique d’éoliennes et de panneaux solaire ? Alors rencontrons-nous ! En lien direct avec le  fondateur et responsable technique de SkyVisor  et en relation étroite avec les équipes de développements et produits, vous serez responsable de l’exploitation et de l’analyse du grand volume de données particulièrement de l’imagerie présente sur notre infrastructure d’inspections. Concrètement les missions consistent à : Travailler sur le cycle de vie complet de la donnée : collection, database design, exploration, entrainement, enrichissement Etudier les différents algorithmes de machine learning / architectures disponibles, implémenter des réseaux de Deep Learning, suivre la performance de vos modèles et les industrialiser Déployer le modèle sur des infrastructures cloud / GPU Développer des algorithmes en Python de pre/post traitement des données Parmi nos avantages: 10 jours de RTT par an en plus des 25 jours de congés légaux 2 jours de télétravail par semaine Mutuelle Carte Swile Poste basé à Rennes  (proche gare), pas de full remote","Environment / Sustainable Development, SaaS / Cloud Services, Energy",Bac +5,SkyVisor,"SkyVisor est une entreprise technologique qui fournit des solutions logicielles aux exploitants de centrales de production d’énergie renouvelable comme les éoliennes et panneaux solaires. Fondée en 2018, SkyVisor permet à ses clients de digitaliser et d’optimiser la maintenance des infrastructures énergétiques afin de démocratiser la maintenance prédictive. Grâce à ses solutions qui reposent sur des technologies de rupture comme les drones autonomes ou le machine learning, SkyVisor est devenu en peu de temps un acteur clé de l’inspection des éoliennes et parcs photovoltaïques avec une présence internationale dans 16 pays. L’entreprise cherche maintenant à accélérer sa croissance à l’international, développer de nouvelles solutions de digitalisation et accroitre son avancée technologique.",Rennes,2023-12-29T16:51:56Z
2023-12-29T09:42:38Z,Stage,Data-Scientist - 6 months Internship,"Deepki, leading the way in ESG SaaS for real estate owners and accelerating the transition towards net zero and sustainability. Missions  : Working on biodiversity and ESG-related data topics Carry out various statistical exploitations of databases (data integration, exploratory analyses, classification, modelling, dataviz, etc.); Participation in the development of internal APIs ( recovery of open data bases, detection of anomalies, implementation of automatic alerts, etc.); Develop statistical tools and Proofs of Concept (PoC) based on the Lean Startup and Agile model; Carry out R&D projects in relation with external research laboratories; Communication about the results of its analyses to other teams. Profile  : Bac+4 or more in Data Science related fields At least one previous experience (internship) in Data Science related fields Statistical analysis and modelling (Python) Skills in Data-Visualisation Scientific rigour Fluency in French and a great level of English Nice to have skills Skills in project management Communication and pedagogy Interest in energy efficiency Interest in biodiversity topics Why join Deepki? Deepki’s teams are dedicated to making an impact by harnessing data to transform the world’s most carbon-intensive industry into a force for good for the planet, and creating virtuous real estate. They embody our four core values: drive, commitment, righteousness and goodwill, which represent a fundamental element of life at Deepki. Our employees are at the heart of everything we do, and we strive to provide a comfortable environment where they can flourish. We offer flexible working conditions, with employees able to work up to 3 days remotely, and regular social events. In addition to standard, local benefits, we also invest heavily in the training and development of our employees and invite all new “Deepkies” to take part in a 2-day onboarding session in Paris during their first 2 months in the company. More about Deepki Founded in 2014, Deepki supports real estate players in their transition to net zero and sustainability. To achieve this transition towards sustainability, Deepki helps realign stakeholders’ interests to build efficient strategies and transform real estate into a positive force for the planet.  Deepki is the only company in the world offering a fully-populated ESG data intelligence platform combined with expert advisory services. The company’s end-to-end solutions leverage data to improve ESG performance and maximize the value of real estate assets. Deepki has offices across Europe, in Paris, London, Madrid, Milan and Berlin, with ambitious expansion plans. Key Figures 400M+ sqm monitored 50+ countries where we operate 400+ references across the world  400+ employees globally  We are looking for talented individuals that share our drive and motivation to accelerate real estate’s environmental transition at an international scale! Our team represents a mixture of different backgrounds and experiences, working together to ensure the best possible customer experience. We pride ourselves on our employees’ openness and curiosity. Joining Deepki means becoming a team player, being willing to learn and giving a purpose to your work!  Do you feel like you meet most requirements, but not all of them? We want to hear from you! Deepki is an Equal Opportunity Employer. We do not discriminate on the basis of ethnicity, religion, sex (including pregnancy, childbirth, or related medical conditions), gender identity, sexual orientation, age, national origin, non-disqualifying physical or mental disability, or any other basis covered by appropriate law. All employment is decided on the basis of qualifications, passion, merit, and business need.","SaaS / Cloud Services, Building / Public Works, Energy",,Deepki,"Founded in 2014, Deepki supports real estate players in their transition to net zero and sustainability. To achieve this transition towards sustainability, Deepki helps realign stakeholders’ interests to build efficient strategies and transform real estate into a positive force for the planet. Deepki is the only company offering a fully populated ESG data intelligence platform combined with expert advisory services. The company’s end-to-end solutions leverage data to improve ESG performance and enhance the value of real estate assets.   Key figures: 400M+ of sqm monitored 50+ countries where we operate 300+ references across the world Vincent Bryant and Emmanuel Blanchet met in 2010. They both shared the belief that, by using data intelligence to harness existing data, it was possible to significantly accelerate the real estate sector’s environmental transition.",Paris,2023-12-29T09:42:39Z
2023-12-28T10:35:46Z,CDI,Data scientist / Chargé(e) d'études sur la petite enfance F/H,"Concrètement votre futur quotidien ? Vous prendrez en charge l'ensemble des travaux autour de la thématique de la petite enfance et de l'enfance-jeunesse. Enjeu majeur de la branche famille, les prestations concernant le domaine de la petite enfance, constituent le cœur d'activité des prestations légales versées par la Branche. Vous serez en charge : Du suivi statistique des prestations sur le champ de la petite enfance et de l'enfance-jeunesse (production de données statistiques, alimentation de l'open data de la branche famille) ; De répondre aux demandes et sollicitations concernant les prestations légales sur le champ de la petite enfance et de l'enfance-jeunesse. Ces demandes émanent notamment des cabinets ministériels, des directions d'administration centrale, des corps d'inspection ; De la réalisation de travaux d'analyse sur les prestations de la petite enfance et de l'enfance-jeunesse ; D'assurer le suivi statistique transversal à l'ensemble des prestations familiales (notamment le profil socio-économique des bénéficiaires), de mettre à jour et contribuer à faire évoluer les outils de tableau de bord et de data-visualisation construits sur ce sujet. ",Public Administration,Bac +5,La Sécurité Sociale,"Système de protection universel auquel chacun contribue à la hauteur de ses moyens, la Sécurité sociale accompagne tous nos concitoyens pour les protéger et les accompagner dans tous les moments de leur vie. La Sécurité sociale se compose de cinq grandes branches : La branche Famille aide les personnes dans leur quotidien et développe la solidarité envers les plus vulnérables. La branche Maladie et Accidents du travail-maladies professionnelles permet à chacun de se faire soigner et gère les risques au travail. La branche Retraite suit les carrières des salariés, les aide à préparer leur retraite et verse les pensions. La branche Autonomie aide à l’autonomie des personnes âgées et des personnes handicapées. La branche Recouvrement collecte les cotisations sociales pour les restituer au bénéfice des autres branches. Ce sont elles, ainsi que des régimes spécifiques à certaines catégories de population, qui forment le premier acteur de la solidarité en France. Chaque jour et dans toute la France, les 300 organismes de Sécurité sociale agissent pour améliorer le quotidien de chacun.",Paris,2023-12-28T10:35:47Z
